Atletico de Bilbao,1970-71,E,P,E,G,P,G,E,G,G,E,P,G,P,G,E,G,G,G,G,G,P,G,P,P,P,G,E,E,P,G
Atletico de Madrid,1999-00,P,P,P,E,G,P,G,P,G,G,E,P,P,G,P,P,G,P,G,E,E,G,E,P,E,P,E,P,E,P
Rayo Vallecano,1999-00,G,G,G,G,P,E,G,G,P,G,P,P,P,P,G,P,E,P,G,E,P,P,G,E,P,P,P,E,G,E
Barcelona,1999-00,G,G,G,P,G,G,E,E,G,P,P,P,P,G,P,G,E,G,G,E,G,E,P,P,G,P,G,G,G,G
Zaragoza,1999-00,P,G,E,E,G,G,P,G,G,E,G,P,E,G,E,E,G,E,G,E,P,G,E,E,P,G,E,G,E,G
Deportivo,1999-00,G,E,G,E,P,G,E,G,P,G,G,G,G,G,G,G,P,P,E,P,G,P,G,P,G,G,P,G,P,G
Alaves,1999-00,P,G,G,G,P,E,P,P,E,G,P,G,G,E,G,E,P,E,P,G,G,P,G,G,E,G,G,G,E,P
Malaga,1999-00,G,P,G,P,E,E,P,P,P,E,G,G,E,P,P,E,G,E,G,G,P,E,E,P,G,E,G,E,E,P
Espanol,1999-00,P,G,P,G,G,G,P,E,P,E,E,P,P,G,E,P,G,P,E,P,G,E,P,E,E,G,P,G,E,G
Numancia,1999-00,G,P,P,E,G,E,P,E,P,G,E,G,P,G,E,G,P,E,G,P,E,G,P,G,P,P,P,E,P,G
Valladolid,1999-00,P,G,P,G,E,P,E,G,P,P,P,P,E,G,E,E,G,E,P,G,P,G,E,E,P,G,G,G,P,G
Oviedo,1999-00,G,P,P,P,G,P,E,E,G,E,P,P,E,P,E,G,P,G,E,P,G,P,G,P,E,P,E,E,G,P
Celta de Vigo,1999-00,P,G,G,P,G,G,G,P,G,P,G,G,G,P,E,P,P,E,P,G,G,P,P,G,P,P,G,P,E,E
Sevilla,1999-00,E,P,E,E,P,E,G,P,E,P,E,P,E,P,G,P,P,G,P,E,P,P,G,E,E,E,P,P,G,E
Real Sociedad,1999-00,E,G,P,G,P,P,P,E,E,P,G,E,G,E,P,E,E,P,E,E,E,G,P,P,G,E,G,P,G,P
Barcelona,2000-01,G,P,G,P,G,G,P,E,G,P,P,G,E,G,E,G,G,G,G,E,G,P,P,G,E,E,E,G,E,E
Malaga,2000-01,P,E,G,P,P,G,E,G,P,E,P,G,P,G,P,G,G,G,P,E,P,P,P,G,G,G,E,P,G,E
Deportivo,2000-01,G,G,E,G,P,E,G,G,P,G,E,G,G,E,P,G,P,G,G,E,G,G,G,E,P,G,P,G,P,G
Atletico de Bilbao,2000-01,P,G,P,G,E,P,E,P,E,G,P,G,P,G,E,E,P,G,G,E,P,G,P,G,E,E,E,P,P,P
Real Sociedad,2000-01,E,P,E,G,P,P,P,G,P,P,G,P,E,P,P,P,E,P,E,G,E,P,G,P,G,P,E,E,G,E
Santander,2000-01,E,P,P,E,P,G,P,G,P,E,E,P,P,G,P,E,P,P,P,P,P,G,P,G,P,G,P,G,E,G
Real Madrid,2000-01,G,E,G,E,G,P,G,P,P,G,G,G,G,G,G,G,G,G,E,G,G,P,G,E,E,G,P,G,G,G
Valencia,2000-01,P,G,G,G,E,G,G,G,P,E,E,G,E,G,G,E,G,P,P,P,E,G,G,G,E,G,P,P,G,P
Zaragoza,2000-01,P,E,E,P,E,P,E,G,G,P,G,P,E,E,G,E,E,G,E,P,G,P,G,P,E,P,E,P,G,E
Espanol,2000-01,G,P,P,P,E,P,G,E,G,E,G,G,P,P,P,P,G,P,G,G,G,P,P,E,E,E,G,G,P,G
Las Palmas,2000-01,P,E,E,P,G,G,G,P,P,P,G,G,E,P,P,G,G,G,E,P,G,P,P,P,E,P,G,P,P,P
Alaves,2000-01,G,P,E,G,E,G,G,P,G,P,E,P,G,P,G,P,P,P,P,G,P,G,G,E,E,G,E,E,G,G
Mallorca,2000-01,E,P,P,P,G,E,G,G,G,G,P,G,E,E,E,G,E,G,E,P,E,G,G,P,G,E,G,E,G,G
Valladolid,2000-01,E,G,E,E,E,E,P,E,P,G,P,G,E,P,E,E,G,P,E,G,E,G,P,G,P,P,P,P,P,G
Numancia,2000-01,G,P,P,G,E,P,P,E,G,P,P,P,E,E,P,G,P,P,G,P,E,P,G,P,G,P,E,P,P,E
Oviedo,2000-01,P,E,P,G,E,G,P,G,P,G,G,P,G,P,G,P,P,P,E,G,P,P,P,P,P,E,G,E,P,P
Osasuna,2000-01,P,G,E,P,E,E,P,P,E,E,E,P,P,E,G,P,G,P,E,P,P,P,P,G,G,P,E,G,E,P
Celta de Vigo,2000-01,G,G,G,P,E,P,G,P,G,P,E,P,E,P,E,P,P,P,E,G,E,G,E,E,G,G,G,G,G,P
Villarreal,2000-01,P,G,G,E,E,P,E,P,G,G,P,P,E,G,G,E,P,G,P,G,G,G,G,P,P,E,G,P,E,P
Rayo Vallecano,2000-01,G,E,E,G,E,G,P,P,G,E,G,P,G,E,E,P,E,G,E,P,P,G,E,E,P,P,P,G,P,E
Valencia,2001-02,G,E,G,E,E,E,G,E,G,E,G,E,E,P,E,P,G,G,G,P,P,G,G,G,E,E,G,G,G,P
Real Madrid,2001-02,P,E,P,G,E,P,G,E,E,G,G,P,G,G,G,G,G,E,G,G,E,E,P,P,G,P,G,G,G,E
Deportivo,2001-02,G,G,P,G,E,E,G,G,G,P,G,P,G,P,P,G,E,G,P,P,G,E,P,G,E,P,G,G,E,G
Valladolid,2001-02,P,E,G,P,E,P,G,G,P,E,G,P,G,P,G,P,E,P,G,G,G,E,P,G,P,E,G,P,P,E
Espanol,2001-02,G,P,P,P,G,G,E,P,G,E,P,P,G,P,G,E,P,G,P,E,E,P,G,E,G,E,G,E,G,P
Zaragoza,2001-02,P,E,G,P,E,G,G,P,P,P,G,G,P,G,P,P,P,G,P,E,P,G,E,E,P,G,P,P,P,E
Malaga,2001-02,G,E,P,E,P,P,E,G,E,G,P,P,G,P,G,E,E,P,G,E,E,E,E,P,G,E,G,P,G,G
Betis,2001-02,P,G,G,G,G,E,G,P,E,P,P,E,G,G,G,E,G,P,P,E,E,E,G,E,E,G,G,E,G,E
Mallorca,2001-02,P,G,E,P,P,P,P,E,G,P,G,G,P,G,E,E,P,E,P,P,G,G,P,P,E,P,P,G,G,E
Las Palmas,2001-02,G,P,P,E,P,G,P,G,E,P,G,P,E,P,G,E,E,G,E,G,P,P,E,E,P,E,P,P,G,P
Osasuna,2001-02,P,P,E,G,G,G,E,P,P,G,P,E,P,P,P,G,E,P,G,E,E,G,E,E,G,E,P,E,P,P
Celta de Vigo,2001-02,G,G,E,G,E,E,E,G,E,E,P,P,P,G,G,E,G,G,E,E,E,G,G,P,E,E,P,P,G,G
Real Sociedad,2001-02,P,P,E,P,P,P,E,P,G,G,G,P,P,G,P,E,P,G,E,P,P,P,G,P,G,G,E,E,P,G
Atletico de Bilbao,2001-02,G,P,G,E,G,E,P,P,E,E,G,G,E,G,G,E,E,G,P,G,P,E,P,G,E,G,P,G,P,G
Rayo Vallecano,2001-02,P,E,P,P,P,P,P,G,P,G,P,G,P,P,P,E,E,G,E,E,G,P,G,E,P,G,E,P,E,G
Villarreal,2001-02,G,G,P,G,G,E,P,P,E,P,P,G,E,G,P,E,P,P,P,E,E,G,P,G,E,E,P,E,P,E
Sevilla,2001-02,P,E,G,G,P,G,E,E,P,E,G,E,P,G,P,E,G,P,G,P,G,G,P,E,E,P,G,P,P,P
Barcelona,2001-02,G,E,E,G,G,G,P,E,E,G,P,G,E,P,P,E,G,P,G,G,P,P,G,G,E,G,P,G,P,E
Tenerife,2001-02,P,P,G,P,E,P,G,G,P,P,P,G,E,G,P,P,E,P,G,P,E,P,P,E,E,P,G,E,G,E
Alaves,2001-02,G,G,E,P,E,G,P,E,G,G,P,G,G,P,G,G,P,P,P,G,G,P,G,P,P,P,P,G,P,P
Santander,2002-03,P,G,P,E,G,G,P,E,P,P,P,G,P,G,G,P,P,P,P,P,G,G,G,P,P,P,P,G,E,G
Valladolid,2002-03,G,G,P,E,P,G,P,P,G,E,P,P,P,G,P,G,E,G,P,G,P,P,P,G,E,E,P,P,P,G
Barcelona,2002-03,E,G,G,P,E,P,G,E,G,P,E,P,P,P,G,G,E,P,P,P,E,G,G,E,E,E,G,P,P,E
Atletico de Madrid,2002-03,E,E,G,E,P,E,E,G,E,G,G,P,G,P,P,P,G,E,P,G,E,G,P,G,G,P,E,P,E,E
Deportivo,2002-03,P,G,G,G,P,P,G,E,E,G,E,E,E,G,G,G,P,G,P,G,E,G,G,G,G,G,P,G,G,G
Betis,2002-03,G,E,E,G,E,P,E,G,E,G,P,G,G,P,G,P,E,G,G,P,P,G,P,P,P,E,E,G,P,E
Recreativo de Huel,2002-03,P,P,P,E,P,P,E,G,P,P,G,P,E,P,P,P,E,E,G,P,E,P,G,G,E,E,E,G,G,P
Malaga,2002-03,G,G,E,E,G,E,P,P,G,E,E,P,E,P,P,E,E,E,G,G,P,P,E,P,G,P,E,G,G,G
Mallorca,2002-03,P,P,P,G,G,G,G,G,G,G,E,E,P,P,P,P,G,E,P,P,P,P,E,P,G,E,G,E,E,E
Valencia,2002-03,G,G,E,G,P,E,G,G,E,P,G,E,G,G,P,P,E,G,G,G,E,G,G,E,P,P,E,P,G,P
Real Sociedad,2002-03,G,G,E,G,G,E,G,G,E,E,E,G,G,G,G,E,E,G,G,P,E,P,G,P,G,G,E,P,G,G
Atletico de Bilbao,2002-03,P,P,E,P,G,E,P,G,E,G,G,P,P,P,G,G,P,P,E,G,E,G,E,P,P,G,P,G,E,E
Rayo Vallecano,2002-03,E,P,G,P,E,G,P,P,P,P,E,P,G,G,P,G,P,P,P,E,G,P,P,P,G,P,E,P,E,P
Alaves,2002-03,E,P,G,P,P,E,P,G,P,G,E,E,P,G,P,G,E,E,G,E,P,G,P,P,P,E,P,E,P,P
Sevilla,2002-03,P,E,E,E,E,P,G,P,G,P,E,P,P,G,G,G,E,E,P,G,E,P,G,G,G,E,G,P,G,P
Celta de Vigo,2002-03,G,G,G,E,G,P,E,P,G,P,E,G,G,P,G,P,P,P,G,P,G,G,E,E,P,G,G,E,G,G
Villarreal,2002-03,E,P,P,E,E,G,E,P,P,G,E,G,E,P,P,G,G,E,P,G,G,P,P,G,P,P,E,G,P,E
Osasuna,2002-03,E,P,P,P,E,G,P,P,P,G,E,G,G,G,P,P,E,E,G,P,E,G,P,E,P,E,E,P,P,P
Real Madrid,2002-03,G,E,G,E,G,P,E,E,G,E,E,G,G,G,G,G,G,E,E,E,G,P,G,G,G,G,G,G,P,E
Espanol,2002-03,P,P,P,E,P,G,G,P,P,P,P,G,P,P,G,P,G,E,G,E,E,P,P,G,E,G,E,E,E,E
Albacete,2003-04,P,P,P,P,G,P,G,P,G,P,P,P,G,E,G,G,E,P,P,E,E,P,P,E,G,G,G,P,G,E
Osasuna,2003-04,G,P,G,E,G,E,G,P,G,P,E,E,E,G,G,E,P,E,E,E,G,E,P,P,E,G,E,E,G,E
Atletico de Bilbao,2003-04,P,P,G,E,G,E,G,P,G,P,G,G,P,E,P,G,E,E,P,E,G,G,G,E,E,G,P,P,G,P
Barcelona,2003-04,G,E,G,E,E,P,P,G,G,E,G,P,E,P,P,G,E,P,G,E,G,G,G,G,G,G,G,G,G,E
Espanol,2003-04,E,E,P,P,P,P,P,P,G,P,P,G,P,P,P,P,P,G,G,P,P,G,G,P,P,G,G,P,E,G
Real Sociedad,2003-04,E,E,G,G,P,E,P,G,P,E,P,P,E,E,P,P,P,G,G,G,G,G,P,E,P,P,E,G,P,P
Malaga,2003-04,E,P,P,P,G,G,P,G,P,G,G,E,P,G,P,G,G,P,P,P,P,P,P,G,G,G,P,G,G,E
Villarreal,2003-04,E,E,G,E,G,E,P,E,P,G,P,G,G,P,E,G,G,P,G,G,P,P,P,G,P,P,P,G,P,E
Real Madrid,2003-04,G,E,G,G,P,G,G,G,E,G,P,G,E,G,G,G,G,G,P,E,G,G,G,E,G,G,E,E,P,G
Betis,2003-04,P,E,G,E,G,E,E,G,P,P,P,E,P,E,G,P,P,E,G,E,G,G,G,G,E,E,P,E,P,E
Valencia,2003-04,E,G,G,G,G,G,G,P,E,G,P,E,G,E,G,G,G,G,G,E,P,G,G,E,P,P,G,G,G,G
Valladolid,2003-04,E,G,P,G,P,P,P,G,E,G,E,G,E,E,P,E,G,E,P,E,G,P,P,P,P,P,G,G,P,E
Celta de Vigo,2003-04,E,E,P,E,G,P,P,G,E,P,E,P,G,E,P,E,E,P,G,E,P,P,G,G,P,P,P,P,E,P
Murcia,2003-04,E,E,P,E,P,G,P,P,P,E,P,E,E,E,E,E,P,P,P,E,P,G,P,P,P,P,E,P,P,G
Santander,2003-04,G,E,P,E,P,G,G,P,P,G,G,P,G,P,P,E,E,G,E,E,G,P,P,P,G,P,E,G,E,P
Mallorca,2003-04,P,G,P,E,P,E,P,P,G,P,G,G,G,G,G,P,P,P,P,E,G,P,P,E,E,P,P,G,P,P
Sevilla,2003-04,G,E,P,E,G,E,E,E,E,P,G,P,P,G,G,P,P,G,E,P,P,P,G,G,G,E,G,P,P,P
Atletico de Madrid,2003-04,P,G,P,P,E,P,G,G,G,G,G,P,G,P,G,E,E,E,G,G,E,E,P,P,E,G,E,P,G,E
Zaragoza,2003-04,P,P,G,P,P,E,G,P,E,G,E,G,P,E,P,P,G,E,P,P,P,P,G,P,G,G,G,E,E,G
Deportivo,2003-04,G,G,G,G,P,G,G,G,P,E,G,E,P,E,G,P,G,G,E,G,P,G,G,G,E,P,P,P,G,G
Atletico de Madrid,2004-05,G,G,E,P,G,P,G,P,E,E,E,G,P,G,P,G,P,P,E,P,G,G,E,P,G,P,G,G,E,G
Malaga,2004-05,P,E,G,G,P,G,P,E,E,P,P,P,P,P,G,P,P,P,G,G,P,E,G,G,G,G,P,P,P,E
Espanol,2004-05,E,G,G,P,G,P,P,G,E,G,G,P,G,G,G,E,P,G,E,P,E,P,G,P,G,E,G,P,E,G
Deportivo,2004-05,E,P,G,P,E,G,G,E,E,P,G,G,E,E,E,P,P,E,E,G,E,E,G,P,G,E,G,G,P,G
Numancia,2004-05,E,P,G,P,E,P,P,P,P,P,G,P,G,P,P,E,P,E,E,P,P,P,P,G,E,E,E,P,P,P
Betis,2004-05,E,P,P,G,E,E,E,G,E,E,G,G,G,P,G,P,G,P,G,G,E,G,E,G,P,P,E,G,G,E
Mallorca,2004-05,P,G,P,E,P,P,E,P,P,E,E,G,P,G,P,P,P,E,P,P,G,E,G,P,P,P,G,P,P,P
Real Madrid,2004-05,G,G,P,G,P,P,E,G,G,G,G,P,G,E,G,G,P,G,G,G,G,G,G,P,P,G,E,P,G,G
Osasuna,2004-05,E,G,G,P,G,P,G,P,P,P,G,E,G,P,E,G,G,P,E,P,E,P,P,E,P,E,P,P,G,P
Atletico de Bilbao,2004-05,E,E,P,P,G,P,G,P,E,P,G,P,G,P,G,G,G,E,E,G,E,E,E,G,P,P,G,P,G,P
Santander,2004-05,P,P,E,G,P,E,P,G,G,G,P,E,P,E,P,P,P,G,E,P,E,P,P,G,E,G,P,G,G,P
Barcelona,2004-05,G,G,E,G,G,G,G,G,E,G,P,G,G,G,G,E,G,P,G,G,G,P,G,G,E,E,G,G,G,E
Real Sociedad,2004-05,E,E,P,P,P,G,P,G,G,P,P,G,E,G,P,E,G,P,P,P,P,E,G,G,P,G,P,G,E,G
Levante,2004-05,E,G,P,G,P,G,G,P,G,G,P,P,P,E,P,E,P,P,P,G,E,P,E,E,G,E,P,G,P,P
Sevilla,2004-05,G,P,G,E,G,E,G,G,P,E,P,G,P,G,E,G,G,E,P,G,P,G,G,P,E,E,P,P,G,G
Albacete,2004-05,P,P,P,E,E,G,P,G,E,E,P,E,G,P,P,E,E,G,E,P,P,G,P,P,P,E,P,P,P,P
Zaragoza,2004-05,G,E,G,P,G,P,G,P,G,E,E,P,P,P,E,P,G,G,P,P,G,P,P,E,G,P,G,G,E,E
Getafe,2004-05,P,P,P,G,P,G,P,P,P,G,G,E,P,E,P,E,G,E,E,G,P,G,P,E,G,E,E,G,P,E
Valencia,2004-05,G,E,G,G,G,E,P,P,E,P,E,G,G,G,G,E,G,G,E,P,E,E,P,P,G,E,E,P,G,E
Villarreal,2004-05,P,E,E,E,P,G,E,G,E,G,P,P,P,E,G,G,E,G,G,G,G,G,P,G,P,G,E,G,P,G
Atletico de Bilbao,2005-06,G,E,P,P,E,P,P,P,E,E,P,P,G,E,E,G,P,P,P,E,G,P,P,G,E,P,G,G,E,G
Real Sociedad,2005-06,P,G,P,G,P,E,G,G,P,P,G,P,E,E,P,P,G,P,P,E,P,G,P,P,P,P,G,P,P,P
Alaves,2005-06,E,P,P,E,P,G,E,P,E,P,E,G,P,P,E,P,P,P,G,P,G,E,G,P,E,P,G,E,G,E
Barcelona,2005-06,E,G,P,E,G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,P,P,G,G,G,P,G,G,E
Valencia,2005-06,G,E,E,E,G,P,G,G,E,P,P,G,G,G,E,G,G,E,G,G,E,G,G,G,E,E,E,P,E,P
Betis,2005-06,P,G,E,E,P,E,G,P,P,E,P,P,E,P,E,P,G,E,G,P,G,P,P,P,G,P,E,E,G,G
Atletico de Madrid,2005-06,E,P,G,P,P,G,P,G,E,E,G,P,E,E,E,E,P,E,P,G,G,G,G,G,G,P,G,E,P,E
Zaragoza,2005-06,E,E,E,G,E,E,P,P,E,P,E,E,P,G,G,E,G,G,G,P,E,G,E,E,P,G,P,G,E,E
Cadiz,2005-06,P,G,E,E,P,E,G,G,E,P,P,P,E,P,P,P,P,G,G,P,E,E,P,P,P,G,P,E,P,E
Real Madrid,2005-06,G,P,P,G,G,G,G,P,G,G,P,P,E,G,G,E,P,E,G,G,G,G,G,G,P,G,E,E,E,G
Celta de Vigo,2005-06,G,G,P,G,G,E,P,G,E,G,P,G,P,G,P,P,P,G,E,G,P,G,G,P,G,G,P,P,P,G
Malaga,2005-06,P,P,G,E,G,P,P,G,E,E,P,G,P,P,P,E,E,P,P,P,P,G,P,P,P,E,E,P,P,E
Espanol,2005-06,P,G,G,P,P,E,P,P,P,E,E,G,E,P,E,E,G,P,G,P,G,P,P,P,G,P,G,P,E,E
Getafe,2005-06,G,E,G,E,G,G,P,G,P,P,P,E,G,P,P,P,G,P,E,G,P,E,E,P,E,G,G,P,P,G
Mallorca,2005-06,P,P,G,E,P,P,E,P,E,G,G,P,P,G,P,E,P,E,P,E,P,P,E,G,G,E,E,E,G,P
Deportivo,2005-06,G,G,E,E,E,P,E,P,G,E,G,G,P,G,G,G,P,G,P,E,P,P,G,E,G,P,P,G,G,P
Osasuna,2005-06,G,P,G,P,G,G,G,P,G,G,G,E,G,G,G,E,G,E,P,P,P,G,E,G,P,P,G,G,G,P
Villarreal,2005-06,P,E,E,P,G,G,E,G,E,G,G,E,G,P,G,G,E,E,P,G,P,E,P,G,E,G,E,E,E,P
Sevilla,2005-06,G,E,P,E,P,E,G,G,E,E,G,G,G,P,P,G,P,G,P,G,G,P,G,G,P,G,P,E,G,G
Santander,2005-06,P,P,G,G,E,P,E,P,E,E,E,P,P,E,G,E,G,E,G,P,E,P,G,P,E,E,P,G,P,E
Valencia,2006-07,G,G,G,E,G,P,G,P,E,E,P,P,P,G,G,G,G,G,G,P,G,P,G,E,G,E,P,G,P,G
Betis,2006-07,P,G,P,P,P,E,P,P,P,G,E,E,P,E,E,G,G,P,E,G,G,E,E,E,G,E,P,E,E,P
Atletico de Bilbao,2006-07,E,P,P,E,P,G,P,E,E,E,P,P,P,G,G,E,G,P,E,G,P,P,G,P,P,E,P,P,G,G
Real Sociedad,2006-07,E,P,P,P,P,P,E,P,P,E,E,E,E,P,G,E,G,P,P,P,E,P,P,P,P,G,E,G,P,G
Deportivo,2006-07,G,E,G,P,G,E,G,P,E,E,P,P,E,P,P,P,G,E,E,E,G,G,E,G,P,P,G,P,G,P
Zaragoza,2006-07,P,G,G,P,E,G,G,G,G,P,G,E,P,G,P,E,G,P,E,E,G,P,G,E,G,E,G,E,G,P
Espanol,2006-07,P,P,G,P,E,E,E,E,E,E,G,E,G,G,P,G,P,G,E,P,P,G,G,G,E,E,E,P,G,P
Gimnastic de Tarra,2006-07,G,P,P,E,P,P,P,P,P,E,P,P,P,G,P,P,E,P,P,G,E,P,P,E,G,G,P,E,P,G
Recreativo de Huel,2006-07,E,G,P,G,G,P,P,P,G,G,G,P,G,P,P,G,G,E,E,P,G,P,G,E,G,E,P,E,G,E
Mallorca,2006-07,E,E,P,G,P,G,E,G,E,P,P,G,E,P,P,P,P,G,P,G,P,G,P,P,G,P,G,E,G,P
Osasuna,2006-07,P,P,G,G,E,P,P,E,P,P,P,G,G,G,G,G,P,G,P,P,E,G,P,P,P,E,G,E,P,E
Getafe,2006-07,G,G,P,E,P,G,G,G,P,G,P,E,E,E,P,P,E,G,G,G,P,G,P,E,E,E,P,E,P,G
Santander,2006-07,P,P,P,E,E,G,E,G,E,E,P,G,E,P,G,G,P,G,E,E,G,P,G,E,G,E,G,G,E,G
Atletico de Madrid,2006-07,G,P,G,G,E,G,P,P,E,G,G,E,G,P,G,E,E,G,G,E,P,G,P,E,P,G,P,E,G,G
Real Madrid,2006-07,E,G,G,G,E,P,G,G,P,G,G,G,G,P,G,P,P,G,G,P,P,G,E,E,E,E,G,G,G,P
Villarreal,2006-07,E,P,P,G,G,E,E,G,G,P,G,P,G,E,P,P,P,G,E,G,P,P,P,G,E,G,E,E,P,P
Celta de Vigo,2006-07,P,G,P,P,E,G,G,P,G,P,G,E,E,E,E,E,P,P,P,P,E,P,G,E,P,E,P,P,P,G
Barcelona,2006-07,G,G,G,E,G,G,P,G,E,G,G,G,E,G,E,E,E,P,G,G,E,G,P,G,P,E,G,G,P,G
Sevilla,2006-07,G,G,G,P,G,P,G,G,G,E,G,G,P,G,G,G,P,P,E,G,E,E,G,E,G,P,G,E,E,P
Levante,2006-07,P,P,G,G,E,P,E,E,G,P,P,E,E,P,E,P,G,P,E,P,G,G,E,E,P,P,E,P,E,P
Murcia,2007-08,G,E,E,P,P,G,E,P,G,E,P,P,E,E,P,G,E,G,P,P,P,E,P,P,P,P,P,P,G,P
Zaragoza,2007-08,P,E,E,G,P,G,G,P,G,G,P,P,E,P,E,E,E,P,E,G,E,G,P,P,P,P,G,P,E,P
Real Madrid,2007-08,G,G,G,E,G,G,G,P,G,G,P,G,E,G,G,G,G,G,G,G,G,P,G,P,P,G,G,P,P,G
Atletico de Madrid,2007-08,P,E,E,G,G,G,P,G,G,G,P,E,G,G,G,E,P,G,G,P,P,E,G,P,P,G,P,G,G,P
Sevilla,2007-08,G,E,G,P,P,P,P,G,G,P,G,P,P,P,G,E,G,G,P,P,G,G,E,G,G,P,G,G,P,P
Getafe,2007-08,P,E,P,E,P,P,P,G,P,G,G,G,E,G,P,P,G,P,P,G,G,P,E,E,G,E,G,G,P,P
Atletico de Bilbao,2007-08,E,P,E,G,P,P,E,G,E,P,G,P,E,G,P,E,E,P,G,P,E,P,G,G,P,E,G,G,G,E
Osasuna,2007-08,E,E,E,P,G,P,G,P,E,G,P,P,P,G,E,P,G,P,P,G,P,P,G,P,G,E,G,E,P,G
Deportivo,2007-08,P,E,G,E,P,P,G,P,P,E,G,P,E,P,P,E,G,P,P,P,G,G,E,P,G,G,E,G,P,G
Almeria,2007-08,G,P,P,E,G,P,E,G,P,P,P,E,E,G,G,P,P,E,G,G,G,G,E,G,P,E,P,E,E,G
Espanol,2007-08,P,E,G,P,G,G,G,G,E,E,E,G,G,E,E,G,G,G,P,P,P,G,P,P,P,G,P,G,P,P
Valladolid,2007-08,G,E,P,E,P,P,P,P,E,E,G,G,P,G,P,E,E,G,G,G,P,P,P,E,G,P,P,E,P,G
Recreativo de Huel,2007-08,E,E,P,G,G,P,P,P,P,E,P,G,P,G,G,E,E,E,P,E,P,P,G,G,E,P,P,G,P,E
Betis,2007-08,E,E,P,P,P,G,E,E,E,P,P,G,P,P,G,G,E,P,G,E,G,P,P,G,E,G,P,P,G,G
Mallorca,2007-08,G,E,P,E,G,P,G,G,E,E,P,P,G,E,P,E,P,P,E,E,G,E,E,E,E,E,G,P,G,G
Levante,2007-08,P,E,P,P,P,P,P,P,P,P,G,P,G,P,P,P,P,E,P,E,G,E,P,G,P,G,P,P,P,P
Santander,2007-08,E,E,G,P,P,G,G,E,G,E,E,G,G,P,G,P,P,G,G,P,E,E,P,E,G,G,G,P,G,G
Barcelona,2007-08,E,G,E,G,G,G,G,P,G,E,G,P,G,E,G,G,P,G,G,G,E,G,E,G,G,P,P,E,G,P
Valencia,2007-08,P,G,G,G,G,G,P,G,P,P,G,G,P,P,E,P,E,E,P,P,P,G,G,E,E,P,E,P,G,P
Villarreal,2007-08,G,P,G,G,G,G,P,G,P,G,G,G,E,P,P,G,E,P,G,G,P,E,G,E,G,E,G,G,G,G
Espanol,2008-09,G,G,E,P,P,E,E,P,G,P,P,P,P,E,P,P,E,E,P,E,E,E,P,G,P,P,E,P,G,E
Valladolid,2008-09,P,G,P,G,P,P,E,P,G,P,G,G,G,E,G,P,P,P,P,E,G,G,P,P,G,G,G,P,P,P
Valencia,2008-09,G,E,G,G,G,G,G,E,P,G,P,E,G,P,G,P,G,E,P,P,G,P,E,E,P,P,E,G,G,G
Mallorca,2008-09,P,E,E,G,G,P,P,G,P,E,P,E,P,P,P,E,P,P,P,G,P,E,G,G,G,E,E,G,P,G
Atletico de Bilbao,2008-09,P,E,G,E,P,P,P,P,P,E,G,P,G,E,G,G,E,G,G,P,G,P,E,E,P,P,P,P,G,P
Almeria,2008-09,G,E,G,P,G,E,P,P,E,P,G,P,P,P,E,P,G,E,E,G,P,P,G,E,G,P,P,P,G,P
Atletico de Madrid,2008-09,G,P,G,G,P,P,P,E,G,E,G,E,G,G,G,G,P,P,E,E,P,G,E,P,G,E,G,P,P,G
Malaga,2008-09,P,E,P,P,G,G,G,G,P,P,E,E,G,P,G,E,G,G,G,E,P,G,E,G,P,G,E,P,P,G
Betis,2008-09,P,E,E,P,P,P,G,G,P,G,G,G,P,E,P,P,P,P,G,P,E,G,E,P,E,E,E,E,E,G
Recreativo de Huel,2008-09,G,P,P,E,P,P,E,E,E,P,P,P,P,G,G,P,G,E,G,G,E,P,E,E,G,P,E,P,P,P
Deportivo,2008-09,G,P,E,E,P,G,E,P,G,G,P,G,G,G,P,G,G,P,P,P,G,E,E,E,G,G,P,E,P,P
Real Madrid,2008-09,P,G,G,G,G,E,G,G,E,G,P,G,P,P,P,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G
